Gene,Chromosome,Position,Score
RNU12-2P,chrX,47132725,1.0329999923706055
RNU12-2P,chrX,47132726,2.0239999294281006
RNU12-2P,chrX,47132727,5.632999897003174
RNU12-2P,chrX,47132728,2.9609999656677246
RNU12-2P,chrX,47132729,3.953000068664551
RNU12-2P,chrX,47132730,5.632999897003174
RNU12-2P,chrX,47132731,5.553999900817871
RNU12-2P,chrX,47132732,3.5910000801086426
RNU12-2P,chrX,47132733,3.802000045776367
RNU12-2P,chrX,47132734,1.0490000247955322
RNU12-2P,chrX,47132735,-0.6230000257492065
RNU12-2P,chrX,47132736,0.5699999928474426
RNU12-2P,chrX,47132737,-1.3669999837875366
RNU12-2P,chrX,47132738,0.01600000075995922
RNU12-2P,chrX,47132739,3.125
RNU12-2P,chrX,47132740,0.9549999833106995
RNU12-2P,chrX,47132741,4.828000068664551
RNU12-2P,chrX,47132742,2.0239999294281006
RNU12-2P,chrX,47132743,5.181000232696533
RNU12-2P,chrX,47132744,4.761000156402588
RNU12-2P,chrX,47132745,5.181000232696533
RNU12-2P,chrX,47132746,4.622000217437744
RNU12-2P,chrX,47132747,-0.003000000026077032
RNU12-2P,chrX,47132748,1.6349999904632568
RNU12-2P,chrX,47132749,6.4730000495910645
RNU12-2P,chrX,47132750,4.633999824523926
RNU12-2P,chrX,47132751,4.010000228881836
RNU12-2P,chrX,47132752,5.632999897003174
RNU12-2P,chrX,47132753,5.632999897003174
RNU12-2P,chrX,47132754,5.632999897003174
RNU12-2P,chrX,47132755,5.632999897003174
RNU12-2P,chrX,47132756,6.920000076293945
RNU12-2P,chrX,47132757,0.9449999928474426
RNU12-2P,chrX,47132758,2.183000087738037
RNU12-2P,chrX,47132759,1.6740000247955322
RNU12-2P,chrX,47132760,4.001999855041504
RNU12-2P,chrX,47132761,6.920000076293945
RNU12-2P,chrX,47132762,6.920000076293945
RNU12-2P,chrX,47132763,0.6980000138282776
RNU12-2P,chrX,47132764,4.776000022888184
RNU12-2P,chrX,47132765,2.8489999771118164
RNU12-2P,chrX,47132766,6.4730000495910645
RNU12-2P,chrX,47132767,5.223999977111816
RNU12-2P,chrX,47132768,5.197000026702881
RNU12-2P,chrX,47132769,3.0290000438690186
RNU12-2P,chrX,47132770,1.6339999437332153
RNU12-2P,chrX,47132771,3.494999885559082
RNU12-2P,chrX,47132772,0.3580000102519989
RNU12-2P,chrX,47132773,2.0230000019073486
RNU12-2P,chrX,47132774,2.9130001068115234
RNU12-2P,chrX,47132775,0.6690000295639038
RNU12-2P,chrX,47132776,-0.19499999284744263
RNU12-2P,chrX,47132777,0.7739999890327454
RNU12-2P,chrX,47132778,0.5619999766349792
RNU12-2P,chrX,47132779,5.2170000076293945
RNU12-2P,chrX,47132780,5.25
RNU12-2P,chrX,47132781,3.934999942779541
RNU12-2P,chrX,47132782,6.920000076293945
RNU12-2P,chrX,47132783,2.694000005722046
RNU12-2P,chrX,47132784,2.250999927520752
RNU12-2P,chrX,47132785,0.5450000166893005
RNU12-2P,chrX,47132786,0.6639999747276306
RNU12-2P,chrX,47132787,5.191999912261963
RNU12-2P,chrX,47132788,3.9619998931884766
RNU12-2P,chrX,47132789,1.6710000038146973
RNU12-2P,chrX,47132790,4.010000228881836
RNU12-2P,chrX,47132791,6.4730000495910645
RNU12-2P,chrX,47132792,5.553999900817871
RNU12-2P,chrX,47132793,4.031000137329102
RNU12-2P,chrX,47132794,3.9820001125335693
RNU12-2P,chrX,47132795,0.4869999885559082
RNU12-2P,chrX,47132796,6.920000076293945
RNU12-2P,chrX,47132797,0.8230000138282776
RNU12-2P,chrX,47132798,4.135000228881836
RNU12-2P,chrX,47132799,1.350000023841858
RNU12-2P,chrX,47132800,6.920000076293945
RNU12-2P,chrX,47132801,4.808000087738037
RNU12-2P,chrX,47132802,2.240000009536743
RNU12-2P,chrX,47132803,5.0269999504089355
RNU12-2P,chrX,47132804,3.927000045776367
RNU12-2P,chrX,47132805,2.946000099182129
RNU12-2P,chrX,47132806,0.5720000267028809
RNU12-2P,chrX,47132807,0.4869999885559082
RNU12-2P,chrX,47132808,2.871000051498413
RNU12-2P,chrX,47132809,4.547999858856201
RNU12-2P,chrX,47132810,-0.04500000178813934
RNU12-2P,chrX,47132811,1.1030000448226929
RNU12-2P,chrX,47132812,0.5870000123977661
RNU12-2P,chrX,47132813,-0.3199999928474426
RNU12-2P,chrX,47132814,1.156999945640564
RNU12-2P,chrX,47132815,1.1759999990463257
RNU12-2P,chrX,47132816,5.138999938964844
RNU12-2P,chrX,47132817,4.7230000495910645
RNU12-2P,chrX,47132818,2.874000072479248
RNU12-2P,chrX,47132819,3.871000051498413
RNU12-2P,chrX,47132820,5.566999912261963
RNU12-2P,chrX,47132821,2.2039999961853027
RNU12-2P,chrX,47132822,5.48799991607666
RNU12-2P,chrX,47132823,3.8929998874664307
RNU12-2P,chrX,47132824,1.8639999628067017
RNU12-2P,chrX,47132825,4.632999897003174
RNU12-2P,chrX,47132826,-0.014000000432133675
