Gene,Chromosome,Position,Score
RNU6ATAC,chr9,134164564,0.04800000041723251
RNU6ATAC2P,chr5,56297564,0.061000000685453415
RNU6ATAC2P,chr5,56297565,0.06599999964237213
RNU6ATAC2P,chr5,56297566,0.06700000166893005
RNU6ATAC2P,chr5,56297567,0.06599999964237213
RNU6ATAC2P,chr5,56297568,0.09000000357627869
RNU6ATAC2P,chr5,56297569,0.10599999874830246
RNU6ATAC2P,chr5,56297570,0.1509999930858612
RNU6ATAC2P,chr5,56297571,0.18299999833106995
RNU6ATAC2P,chr5,56297572,0.2669999897480011
RNU6ATAC2P,chr5,56297573,0.3269999921321869
RNU6ATAC2P,chr5,56297574,0.3700000047683716
RNU6ATAC2P,chr5,56297575,0.4000000059604645
RNU6ATAC2P,chr5,56297576,0.42100000381469727
RNU6ATAC2P,chr5,56297577,0.4339999854564667
RNU6ATAC2P,chr5,56297578,0.44200000166893005
RNU6ATAC2P,chr5,56297579,0.4440000057220459
RNU6ATAC2P,chr5,56297580,0.4620000123977661
RNU6ATAC2P,chr5,56297581,0.4740000069141388
RNU6ATAC2P,chr5,56297582,0.47999998927116394
RNU6ATAC2P,chr5,56297583,0.4819999933242798
RNU6ATAC2P,chr5,56297584,0.48100000619888306
RNU6ATAC2P,chr5,56297585,0.4740000069141388
RNU6ATAC2P,chr5,56297586,0.4819999933242798
RNU6ATAC2P,chr5,56297587,0.48500001430511475
RNU6ATAC2P,chr5,56297588,0.5059999823570251
RNU6ATAC2P,chr5,56297589,0.5180000066757202
RNU6ATAC2P,chr5,56297590,0.5320000052452087
RNU6ATAC2P,chr5,56297591,0.5350000262260437
RNU6ATAC2P,chr5,56297592,0.5519999861717224
RNU6ATAC2P,chr5,56297593,0.5640000104904175
RNU6ATAC2P,chr5,56297594,0.5989999771118164
RNU6ATAC2P,chr5,56297595,0.6240000128746033
RNU6ATAC2P,chr5,56297596,0.640999972820282
RNU6ATAC2P,chr5,56297597,0.6520000100135803
RNU6ATAC2P,chr5,56297598,0.6589999794960022
RNU6ATAC2P,chr5,56297599,0.6610000133514404
RNU6ATAC2P,chr5,56297600,0.6579999923706055
RNU6ATAC2P,chr5,56297601,0.6510000228881836
RNU6ATAC2P,chr5,56297602,0.6380000114440918
RNU6ATAC2P,chr5,56297603,0.6200000047683716
RNU6ATAC2P,chr5,56297604,0.5960000157356262
RNU6ATAC2P,chr5,56297605,0.5609999895095825
RNU6ATAC2P,chr5,56297606,0.5120000243186951
RNU6ATAC2P,chr5,56297607,0.4429999887943268
RNU6ATAC2P,chr5,56297608,0.3449999988079071
RNU6ATAC2P,chr5,56297609,0.21899999678134918
RNU6ATAC2P,chr5,56297610,0.17000000178813934
RNU6ATAC2P,chr5,56297611,0.15299999713897705
RNU6ATAC2P,chr5,56297612,0.12800000607967377
RNU6ATAC2P,chr5,56297613,0.09099999815225601
RNU6ATAC2P,chr5,56297614,0.07699999958276749
RNU6ATAC2P,chr5,56297615,0.0560000017285347
RNU6ATAC2P,chr5,56297616,0.05900000035762787
RNU6ATAC2P,chr5,56297617,0.0949999988079071
RNU6ATAC2P,chr5,56297618,0.12200000137090683
RNU6ATAC2P,chr5,56297619,0.14000000059604645
RNU6ATAC2P,chr5,56297620,0.1509999930858612
RNU6ATAC2P,chr5,56297621,0.15800000727176666
RNU6ATAC2P,chr5,56297622,0.16099999845027924
RNU6ATAC2P,chr5,56297623,0.1589999943971634
RNU6ATAC2P,chr5,56297624,0.1550000011920929
RNU6ATAC2P,chr5,56297625,0.1459999978542328
RNU6ATAC2P,chr5,56297626,0.13199999928474426
RNU6ATAC2P,chr5,56297627,0.11100000143051147
RNU6ATAC2P,chr5,56297628,0.08399999886751175
RNU6ATAC2P,chr5,56297629,0.04699999839067459
RNU6ATAC2P,chr5,56297630,0.07400000095367432
RNU6ATAC2P,chr5,56297631,0.09200000017881393
RNU6ATAC2P,chr5,56297632,0.10400000214576721
RNU6ATAC2P,chr5,56297633,0.1120000034570694
RNU6ATAC2P,chr5,56297634,0.13600000739097595
RNU6ATAC2P,chr5,56297635,0.15299999713897705
RNU6ATAC2P,chr5,56297636,0.16500000655651093
RNU6ATAC2P,chr5,56297637,0.17299999296665192
RNU6ATAC2P,chr5,56297638,0.19699999690055847
RNU6ATAC2P,chr5,56297639,0.26499998569488525
RNU6ATAC2P,chr5,56297640,0.3140000104904175
RNU6ATAC2P,chr5,56297641,0.3479999899864197
RNU6ATAC2P,chr5,56297642,0.37400001287460327
RNU6ATAC2P,chr5,56297643,0.3930000066757202
RNU6ATAC2P,chr5,56297644,0.4050000011920929
RNU6ATAC2P,chr5,56297645,0.41200000047683716
RNU6ATAC2P,chr5,56297646,0.414000004529953
RNU6ATAC2P,chr5,56297647,0.4129999876022339
RNU6ATAC2P,chr5,56297648,0.4059999883174896
RNU6ATAC2P,chr5,56297649,0.39399999380111694
RNU6ATAC2P,chr5,56297650,0.37599998712539673
RNU6ATAC2P,chr5,56297651,0.37299999594688416
RNU6ATAC2P,chr5,56297652,0.367000013589859
RNU6ATAC2P,chr5,56297653,0.3540000021457672
RNU6ATAC2P,chr5,56297654,0.3569999933242798
RNU6ATAC2P,chr5,56297655,0.3540000021457672
RNU6ATAC2P,chr5,56297656,0.34700000286102295
RNU6ATAC2P,chr5,56297657,0.28299999237060547
RNU6ATAC2P,chr5,56297658,0.2630000114440918
RNU6ATAC2P,chr5,56297659,0.23399999737739563
RNU6ATAC2P,chr5,56297660,0.19300000369548798
RNU6ATAC2P,chr5,56297661,0.17900000512599945
RNU6ATAC2P,chr5,56297662,0.15800000727176666
RNU6ATAC2P,chr5,56297663,0.15299999713897705
RNU6ATAC2P,chr5,56297664,0.15800000727176666
RNU6ATAC2P,chr5,56297665,0.1599999964237213
RNU6ATAC2P,chr5,56297666,0.15700000524520874
RNU6ATAC2P,chr5,56297667,0.1509999930858612
RNU6ATAC2P,chr5,56297668,0.1420000046491623
RNU6ATAC2P,chr5,56297669,0.09700000286102295
RNU6ATAC2P,chr5,56297670,0.07500000298023224
RNU6ATAC2P,chr5,56297671,0.04600000008940697
RNU6ATAC2P,chr5,56297672,0.03500000014901161
RNU6ATAC2P,chr5,56297673,0.032999999821186066
RNU6ATAC2P,chr5,56297674,0.027000000700354576
RNU6ATAC2P,chr5,56297675,0.027000000700354576
RNU6ATAC2P,chr5,56297676,0.03200000151991844
RNU6ATAC2P,chr5,56297677,0.04600000008940697
RNU6ATAC2P,chr5,56297678,0.0560000017285347
RNU6ATAC2P,chr5,56297679,0.0820000022649765
RNU6ATAC2P,chr5,56297680,0.10199999809265137
RNU6ATAC2P,chr5,56297681,0.11599999666213989
RNU6ATAC2P,chr5,56297682,0.15199999511241913
RNU6ATAC2P,chr5,56297683,0.18000000715255737
RNU6ATAC2P,chr5,56297684,0.20100000500679016
RNU6ATAC2P,chr5,56297685,0.2160000056028366
RNU6ATAC2P,chr5,56297686,0.257999986410141
RNU6ATAC2P,chr5,56297687,0.29100000858306885
RNU6ATAC2P,chr5,56297688,0.3630000054836273
RNU6ATAC2P,chr5,56297689,0.574999988079071
RNU6ATAC3P,chr17,46921124,0.7400000095367432
RNU6ATAC3P,chr17,46921125,0.7649999856948853
RNU6ATAC3P,chr17,46921126,0.7860000133514404
RNU6ATAC3P,chr17,46921127,0.8019999861717224
RNU6ATAC3P,chr17,46921128,0.8149999976158142
RNU6ATAC3P,chr17,46921129,0.824999988079071
RNU6ATAC3P,chr17,46921130,0.8320000171661377
RNU6ATAC3P,chr17,46921131,0.8370000123977661
RNU6ATAC3P,chr17,46921132,0.8399999737739563
RNU6ATAC3P,chr17,46921133,0.8579999804496765
RNU6ATAC3P,chr17,46921134,0.8730000257492065
RNU6ATAC3P,chr17,46921135,0.8840000033378601
RNU6ATAC3P,chr17,46921136,0.8930000066757202
RNU6ATAC3P,chr17,46921137,0.8989999890327454
RNU6ATAC3P,chr17,46921138,0.9039999842643738
RNU6ATAC3P,chr17,46921139,0.9079999923706055
RNU6ATAC3P,chr17,46921140,0.9089999794960022
RNU6ATAC3P,chr17,46921141,0.9100000262260437
RNU6ATAC3P,chr17,46921142,0.9089999794960022
RNU6ATAC3P,chr17,46921143,0.906000018119812
RNU6ATAC3P,chr17,46921144,0.9020000100135803
RNU6ATAC3P,chr17,46921145,0.8960000276565552
RNU6ATAC3P,chr17,46921146,0.8880000114440918
RNU6ATAC3P,chr17,46921147,0.878000020980835
RNU6ATAC3P,chr17,46921148,0.8659999966621399
RNU6ATAC3P,chr17,46921149,0.8500000238418579
RNU6ATAC3P,chr17,46921150,0.8299999833106995
RNU6ATAC3P,chr17,46921151,0.8059999942779541
RNU6ATAC3P,chr17,46921152,0.7770000100135803
RNU6ATAC3P,chr17,46921153,0.7419999837875366
RNU6ATAC3P,chr17,46921154,0.699999988079071
RNU6ATAC3P,chr17,46921155,0.6499999761581421
RNU6ATAC3P,chr17,46921156,0.5910000205039978
RNU6ATAC3P,chr17,46921157,0.5220000147819519
RNU6ATAC3P,chr17,46921158,0.5099999904632568
RNU6ATAC3P,chr17,46921159,0.49399998784065247
RNU6ATAC3P,chr17,46921160,0.5189999938011169
RNU6ATAC3P,chr17,46921161,0.5379999876022339
RNU6ATAC3P,chr17,46921162,0.5519999861717224
RNU6ATAC3P,chr17,46921163,0.5640000104904175
RNU6ATAC3P,chr17,46921164,0.5720000267028809
RNU6ATAC3P,chr17,46921165,0.5759999752044678
RNU6ATAC3P,chr17,46921166,0.578000009059906
RNU6ATAC3P,chr17,46921167,0.5770000219345093
RNU6ATAC3P,chr17,46921168,0.5720000267028809
RNU6ATAC3P,chr17,46921169,0.5649999976158142
RNU6ATAC3P,chr17,46921170,0.5540000200271606
RNU6ATAC3P,chr17,46921171,0.5389999747276306
RNU6ATAC3P,chr17,46921172,0.5189999938011169
RNU6ATAC3P,chr17,46921173,0.49399998784065247
RNU6ATAC3P,chr17,46921174,0.4620000123977661
RNU6ATAC3P,chr17,46921175,0.421999990940094
RNU6ATAC3P,chr17,46921176,0.37299999594688416
RNU6ATAC3P,chr17,46921177,0.31200000643730164
RNU6ATAC3P,chr17,46921178,0.23999999463558197
RNU6ATAC3P,chr17,46921179,0.2160000056028366
RNU6ATAC3P,chr17,46921180,0.1860000044107437
RNU6ATAC3P,chr17,46921181,0.14900000393390656
RNU6ATAC3P,chr17,46921182,0.14399999380111694
RNU6ATAC3P,chr17,46921183,0.13600000739097595
RNU6ATAC3P,chr17,46921184,0.125
RNU6ATAC3P,chr17,46921185,0.10999999940395355
RNU6ATAC3P,chr17,46921186,0.12099999934434891
RNU6ATAC3P,chr17,46921187,0.1289999932050705
RNU6ATAC3P,chr17,46921188,0.1340000033378601
RNU6ATAC3P,chr17,46921189,0.28600001335144043
RNU6ATAC3P,chr17,46921190,0.34700000286102295
RNU6ATAC3P,chr17,46921191,0.39899998903274536
RNU6ATAC3P,chr17,46921192,0.4399999976158142
RNU6ATAC3P,chr17,46921193,0.4729999899864197
RNU6ATAC3P,chr17,46921194,0.5009999871253967
RNU6ATAC3P,chr17,46921195,0.5230000019073486
RNU6ATAC3P,chr17,46921196,0.5899999737739563
RNU6ATAC3P,chr17,46921197,0.6449999809265137
RNU6ATAC3P,chr17,46921198,0.6909999847412109
RNU6ATAC3P,chr17,46921199,0.7289999723434448
RNU6ATAC3P,chr17,46921200,0.7590000033378601
RNU6ATAC3P,chr17,46921201,0.7839999794960022
RNU6ATAC3P,chr17,46921202,0.8040000200271606
RNU6ATAC3P,chr17,46921203,0.8199999928474426
RNU6ATAC3P,chr17,46921204,0.8330000042915344
RNU6ATAC3P,chr17,46921205,0.8429999947547913
RNU6ATAC3P,chr17,46921206,0.8510000109672546
RNU6ATAC3P,chr17,46921207,0.8560000061988831
RNU6ATAC3P,chr17,46921208,0.859000027179718
RNU6ATAC3P,chr17,46921209,0.8600000143051147
RNU6ATAC3P,chr17,46921210,0.8600000143051147
RNU6ATAC3P,chr17,46921211,0.8579999804496765
RNU6ATAC3P,chr17,46921212,0.8550000190734863
RNU6ATAC3P,chr17,46921213,0.8489999771118164
RNU6ATAC3P,chr17,46921214,0.8410000205039978
RNU6ATAC3P,chr17,46921215,0.8450000286102295
RNU6ATAC3P,chr17,46921216,0.847000002861023
RNU6ATAC3P,chr17,46921217,0.8479999899864197
RNU6ATAC3P,chr17,46921218,0.847000002861023
RNU6ATAC3P,chr17,46921219,0.8450000286102295
RNU6ATAC3P,chr17,46921220,0.8410000205039978
RNU6ATAC3P,chr17,46921221,0.8360000252723694
RNU6ATAC3P,chr17,46921222,0.8270000219345093
RNU6ATAC3P,chr17,46921223,0.8169999718666077
RNU6ATAC3P,chr17,46921224,0.8040000200271606
RNU6ATAC3P,chr17,46921225,0.7870000004768372
RNU6ATAC3P,chr17,46921226,0.7670000195503235
RNU6ATAC3P,chr17,46921227,0.7419999837875366
RNU6ATAC3P,chr17,46921228,0.7099999785423279
RNU6ATAC3P,chr17,46921229,0.671999990940094
RNU6ATAC3P,chr17,46921230,0.6240000128746033
RNU6ATAC3P,chr17,46921231,0.6110000014305115
RNU6ATAC3P,chr17,46921232,0.5920000076293945
RNU6ATAC3P,chr17,46921233,0.5690000057220459
RNU6ATAC3P,chr17,46921234,0.5410000085830688
RNU6ATAC3P,chr17,46921235,0.5049999952316284
RNU6ATAC3P,chr17,46921236,0.460999995470047
RNU6ATAC3P,chr17,46921237,0.40700000524520874
RNU6ATAC3P,chr17,46921238,0.34200000762939453
RNU6ATAC3P,chr17,46921239,0.26600000262260437
RNU6ATAC3P,chr17,46921240,0.17100000381469727
RNU6ATAC3P,chr17,46921241,0.13699999451637268
RNU6ATAC3P,chr17,46921242,0.14000000059604645
RNU6ATAC3P,chr17,46921243,0.14000000059604645
RNU6ATAC3P,chr17,46921244,0.1379999965429306
RNU6ATAC3P,chr17,46921245,0.13199999928474426
RNU6ATAC3P,chr17,46921246,0.13699999451637268
RNU6ATAC3P,chr17,46921247,0.13899999856948853
RNU6ATAC3P,chr17,46921248,0.1379999965429306
RNU6ATAC3P,chr17,46921249,0.13500000536441803
RNU6ATAC4P,chr3,36968191,0.032999999821186066
RNU6ATAC4P,chr3,36968192,0.03200000151991844
RNU6ATAC4P,chr3,36968193,0.028999999165534973
RNU6ATAC4P,chr3,36968194,0.02500000037252903
RNU6ATAC4P,chr3,36968195,0.017999999225139618
RNU6ATAC4P,chr3,36968196,0.00800000037997961
RNU6ATAC4P,chr3,36968197,0.00800000037997961
RNU6ATAC4P,chr3,36968198,0.007000000216066837
RNU6ATAC4P,chr3,36968199,0.004999999888241291
RNU6ATAC4P,chr3,36968200,0.004999999888241291
RNU6ATAC4P,chr3,36968201,0.006000000052154064
RNU6ATAC4P,chr3,36968202,0.006000000052154064
RNU6ATAC4P,chr3,36968203,0.006000000052154064
RNU6ATAC4P,chr3,36968204,0.006000000052154064
RNU6ATAC4P,chr3,36968205,0.006000000052154064
RNU6ATAC4P,chr3,36968206,0.006000000052154064
RNU6ATAC4P,chr3,36968207,0.006000000052154064
RNU6ATAC4P,chr3,36968208,0.007000000216066837
RNU6ATAC4P,chr3,36968209,0.009999999776482582
RNU6ATAC4P,chr3,36968210,0.012000000104308128
RNU6ATAC4P,chr3,36968211,0.012000000104308128
RNU6ATAC4P,chr3,36968212,0.009999999776482582
RNU6ATAC4P,chr3,36968213,0.01600000075995922
RNU6ATAC4P,chr3,36968214,0.029999999329447746
RNU6ATAC4P,chr3,36968215,0.05999999865889549
RNU6ATAC4P,chr3,36968216,0.06300000101327896
RNU6ATAC4P,chr3,36968217,0.10499999672174454
RNU6ATAC4P,chr3,36968218,0.1599999964237213
RNU6ATAC4P,chr3,36968219,0.1770000010728836
RNU6ATAC4P,chr3,36968220,0.1860000044107437
RNU6ATAC4P,chr3,36968221,0.210999995470047
RNU6ATAC4P,chr3,36968222,0.22699999809265137
RNU6ATAC4P,chr3,36968223,0.23499999940395355
RNU6ATAC4P,chr3,36968224,0.2370000034570694
RNU6ATAC4P,chr3,36968225,0.23499999940395355
RNU6ATAC4P,chr3,36968226,0.22699999809265137
RNU6ATAC4P,chr3,36968227,0.23100000619888306
RNU6ATAC4P,chr3,36968228,0.23199999332427979
RNU6ATAC4P,chr3,36968229,0.2290000021457672
RNU6ATAC4P,chr3,36968230,0.2240000069141388
RNU6ATAC4P,chr3,36968231,0.2150000035762787
RNU6ATAC4P,chr3,36968232,0.2029999941587448
RNU6ATAC4P,chr3,36968233,0.1850000023841858
RNU6ATAC4P,chr3,36968234,0.16099999845027924
RNU6ATAC4P,chr3,36968235,0.1289999932050705
RNU6ATAC4P,chr3,36968236,0.08900000154972076
RNU6ATAC4P,chr3,36968237,0.04100000113248825
RNU6ATAC4P,chr3,36968238,0.04399999976158142
RNU6ATAC4P,chr3,36968239,0.04500000178813934
RNU6ATAC4P,chr3,36968240,0.04399999976158142
RNU6ATAC4P,chr3,36968241,0.04100000113248825
RNU6ATAC4P,chr3,36968242,0.04399999976158142
RNU6ATAC4P,chr3,36968243,0.05700000002980232
RNU6ATAC4P,chr3,36968244,0.06599999964237213
RNU6ATAC4P,chr3,36968245,0.07199999690055847
RNU6ATAC4P,chr3,36968246,0.07500000298023224
RNU6ATAC4P,chr3,36968247,0.07599999755620956
RNU6ATAC4P,chr3,36968248,0.07400000095367432
RNU6ATAC4P,chr3,36968249,0.07100000232458115
RNU6ATAC4P,chr3,36968250,0.06400000303983688
RNU6ATAC4P,chr3,36968251,0.06599999964237213
RNU6ATAC4P,chr3,36968252,0.06499999761581421
RNU6ATAC4P,chr3,36968253,0.06199999898672104
RNU6ATAC4P,chr3,36968254,0.05700000002980232
RNU6ATAC4P,chr3,36968255,0.04899999871850014
RNU6ATAC4P,chr3,36968256,0.039000000804662704
RNU6ATAC4P,chr3,36968257,0.03799999877810478
RNU6ATAC4P,chr3,36968258,0.035999998450279236
RNU6ATAC4P,chr3,36968259,0.03099999949336052
RNU6ATAC4P,chr3,36968260,0.024000000208616257
RNU6ATAC4P,chr3,36968261,0.02199999988079071
RNU6ATAC4P,chr3,36968262,0.01899999938905239
RNU6ATAC4P,chr3,36968263,0.014000000432133675
RNU6ATAC4P,chr3,36968264,0.017999999225139618
RNU6ATAC4P,chr3,36968265,0.019999999552965164
RNU6ATAC4P,chr3,36968266,0.020999999716877937
RNU6ATAC4P,chr3,36968267,0.020999999716877937
RNU6ATAC4P,chr3,36968268,0.01899999938905239
RNU6ATAC4P,chr3,36968269,0.01600000075995922
RNU6ATAC4P,chr3,36968270,0.010999999940395355
RNU6ATAC4P,chr3,36968271,0.014000000432133675
RNU6ATAC4P,chr3,36968272,0.014999999664723873
RNU6ATAC4P,chr3,36968273,0.01600000075995922
RNU6ATAC4P,chr3,36968274,0.019999999552965164
RNU6ATAC4P,chr3,36968275,0.023000000044703484
RNU6ATAC4P,chr3,36968276,0.024000000208616257
RNU6ATAC4P,chr3,36968277,0.023000000044703484
RNU6ATAC4P,chr3,36968278,0.027000000700354576
RNU6ATAC4P,chr3,36968279,0.028999999165534973
RNU6ATAC4P,chr3,36968280,0.02800000086426735
RNU6ATAC4P,chr3,36968281,0.02500000037252903
RNU6ATAC4P,chr3,36968282,0.026000000536441803
RNU6ATAC4P,chr3,36968283,0.03200000151991844
RNU6ATAC4P,chr3,36968284,0.03400000184774399
RNU6ATAC4P,chr3,36968285,0.03400000184774399
RNU6ATAC4P,chr3,36968286,0.029999999329447746
RNU6ATAC4P,chr3,36968287,0.024000000208616257
RNU6ATAC4P,chr3,36968288,0.014999999664723873
RNU6ATAC4P,chr3,36968289,0.012000000104308128
RNU6ATAC4P,chr3,36968290,0.012000000104308128
RNU6ATAC4P,chr3,36968291,0.014000000432133675
RNU6ATAC4P,chr3,36968292,0.014000000432133675
RNU6ATAC4P,chr3,36968293,0.013000000268220901
RNU6ATAC4P,chr3,36968294,0.014000000432133675
RNU6ATAC4P,chr3,36968295,0.013000000268220901
RNU6ATAC4P,chr3,36968296,0.01600000075995922
RNU6ATAC4P,chr3,36968297,0.01600000075995922
RNU6ATAC4P,chr3,36968298,0.014999999664723873
RNU6ATAC4P,chr3,36968299,0.012000000104308128
RNU6ATAC4P,chr3,36968300,0.006000000052154064
RNU6ATAC4P,chr3,36968301,0.007000000216066837
RNU6ATAC4P,chr3,36968302,0.007000000216066837
RNU6ATAC4P,chr3,36968303,0.008999999612569809
RNU6ATAC4P,chr3,36968304,0.01600000075995922
RNU6ATAC4P,chr3,36968305,0.019999999552965164
RNU6ATAC4P,chr3,36968306,0.023000000044703484
RNU6ATAC4P,chr3,36968307,0.032999999821186066
RNU6ATAC4P,chr3,36968308,0.057999998331069946
RNU6ATAC4P,chr3,36968309,0.07800000160932541
RNU6ATAC4P,chr3,36968310,0.09200000017881393
RNU6ATAC4P,chr3,36968311,0.10300000011920929
RNU6ATAC4P,chr3,36968312,0.10899999737739563
RNU6ATAC4P,chr3,36968313,0.10999999940395355
RNU6ATAC4P,chr3,36968314,0.10700000077486038
RNU6ATAC4P,chr3,36968315,0.0989999994635582
RNU6ATAC4P,chr3,36968316,0.09099999815225601
RNU6ATAC5P,chr4,73026748,0.5189999938011169
RNU6ATAC5P,chr4,73026749,0.5130000114440918
RNU6ATAC5P,chr4,73026750,0.503000020980835
RNU6ATAC5P,chr4,73026751,0.49000000953674316
RNU6ATAC5P,chr4,73026752,0.47200000286102295
RNU6ATAC5P,chr4,73026753,0.4729999899864197
RNU6ATAC5P,chr4,73026754,0.4699999988079071
RNU6ATAC5P,chr4,73026755,0.46399998664855957
RNU6ATAC5P,chr4,73026756,0.4729999899864197
RNU6ATAC5P,chr4,73026757,0.5090000033378601
RNU6ATAC5P,chr4,73026758,0.5379999876022339
RNU6ATAC5P,chr4,73026759,0.5600000023841858
RNU6ATAC5P,chr4,73026760,0.5770000219345093
RNU6ATAC5P,chr4,73026761,0.6309999823570251
RNU6ATAC5P,chr4,73026762,0.675000011920929
RNU6ATAC5P,chr4,73026763,0.7099999785423279
RNU6ATAC5P,chr4,73026764,0.7379999756813049
RNU6ATAC5P,chr4,73026765,0.7609999775886536
RNU6ATAC5P,chr4,73026766,0.7799999713897705
RNU6ATAC5P,chr4,73026767,0.7940000295639038
RNU6ATAC5P,chr4,73026768,0.8050000071525574
RNU6ATAC5P,chr4,73026769,0.8140000104904175
